3.1.3.1,Mercaptomethyl Phosphonate,DB03498
3.1.3.1,Mersalyl,DB09338
3.1.3.1,Norepinephrine,DB00368
3.1.3.1,Nz-(1-Carboxyethyl)-Lysine,DB02370
3.1.3.1,O15460,Prolyl 4-hydroxylase subunit alpha-2
3.1.3.1,O52806,PCZA361.16
3.1.3.1,O87696,Cobalt-precorrin-4 C(11)-methyltransferase
3.1.3.1,P00439,Phenylalanine-4-hydroxylase
3.1.3.1,P00634,Alkaline phosphatase
3.1.3.1,P01189,Pro-opiomelanocortin
3.1.3.1,P05112,Interleukin-4
3.1.3.1,P05186,"Alkaline phosphatase, tissue-nonspecific isozyme"
3.1.3.1,P05187,"Alkaline phosphatase, placental type"
3.1.3.1,P09147,UDP-glucose 4-epimerase
3.1.3.1,P09923,Intestinal-type alkaline phosphatase
3.1.3.1,P10696,"Alkaline phosphatase, placental-like"
3.1.3.1,P13674,Prolyl 4-hydroxylase subunit alpha-1
3.1.3.1,P26394,"dTDP-4-dehydrorhamnose 3,5-epimerase"
3.1.3.1,P56653,4-hydroxybenzoyl-CoA thioesterase
3.1.3.1,Pascolizumab,DB06560
3.1.3.1,Phenyl-uridine-5'-diphosphate,DB02790
3.1.3.1,Phenylalanine,DB00120
3.1.3.1,Phosphonoacetic Acid,DB02823
3.1.3.1,Proline,DB00172
3.1.3.1,Pyridoxine,DB00165
3.1.3.1,Q04416,4-hydroxybenzoyl-CoA thioesterase
3.1.3.1,Q14376,UDP-glucose 4-epimerase
3.1.3.1,Q7Z5B4,Protein RIC-3
3.1.3.1,Q8GIQ0,"dTDP-4-dehydrorhamnose 3,5-epimerase"
3.1.3.1,Q8T8E9,UDP-galactose 4-epimerase
3.1.3.1,Q96KS0,Egl nine homolog 2
3.1.3.1,Q9H6Z9,Egl nine homolog 3
3.1.3.1,Q9HU21,"dTDP-4-dehydrorhamnose 3,5-epimerase"
3.1.3.1,Q9X1K9,4-hydroxy-tetrahydrodipicolinate synthase
3.1.3.1,"Quinonoid 7,8-Tetrahydrobiopterin",DB02562
3.1.3.1,Romilkimab,DB16318
3.1.3.1,Roxadustat,DB04847
3.1.3.1,S-adenosyl-L-homocysteine,DB01752
3.1.3.1,Sapropterin,DB00360
3.1.3.1,Serine vanadate,DB04031
3.1.3.1,Strontium chloride Sr-89,DB09498
3.1.3.1,Succinic acid,DB00139
3.1.3.1,Terpinen-4-ol,DB12816
3.1.3.1,Tetramethylammonium,DB03095
3.1.3.1,Theophylline,DB00277
3.1.3.1,Thymidine monophosphate,DB01643
3.1.3.1,Thymidine-5'-diphospho-beta-D-xylose,DB03161
3.1.3.1,UDP-alpha-D-glucuronic acid,DB03041
3.1.3.1,Uridine diphosphate glucose,DB01861
3.1.3.1,Uridine-5'-Diphosphate,DB03435
3.1.3.1,Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose,DB04097
3.1.3.1,Uridine-5'-diphosphate-mannose,DB02421
3.1.3.1,Uridine-Diphosphate-N-Acetylgalactosamine,DB02196
3.1.3.1,Uridine-Diphosphate-N-Acetylglucosamine,DB03397
3.1.3.1,Vadadustat,DB12255
3.1.3.1,Vicagrel,DB16349
3.1.3.1,agonist,unknown
3.1.3.1,antagonist,unknown
3.1.3.1,beta-2-Thienyl-L-alanine,DB03673
3.1.3.1,cofactor,no
3.1.3.1,cofactor,unknown
3.1.3.1,cofactor,yes
3.1.3.1,downregulator,unknown
3.1.3.1,inducer,unknown
3.1.3.1,inducer,yes
3.1.3.1,inhibitor,no
3.1.3.1,inhibitor,unknown
3.1.3.1,inhibitor,yes
3.1.3.1,modulator,unknown
3.1.3.1,product of,unknown
3.1.3.1,substrate,unknown
3.1.3.11,,unknown
3.1.3.11,"2,5-Anhydroglucitol-1,6-Biphosphate",DB02778
3.1.3.11,"2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE",DB07312
3.1.3.11,"2,5-DICHLORO-N-[5-METHOXY-7-(6-METHOXYPYRIDIN-3-YL)-1,3-BENZOXAZOL-2-YL]BENZENESULFONAMIDE",DB07321
3.1.3.11,4-AMINO-N-[(2-SULFANYLETHYL)CARBAMOYL]BENZENESULFONAMIDE,DB08484
3.1.3.11,Adenosine phosphate,DB00131
3.1.3.11,Fructose-6-phosphate,DB04493
3.1.3.11,MB-07803,DB05053
3.1.3.11,Managlinat dialanetil,DB05518
3.1.3.11,Mdl-29951,DB04175
3.1.3.11,"N-[7-(3-AMINOPHENYL)-5-METHOXY-1,3-BENZOXAZOL-2-YL]-2,5-DICHLOROBENZENESULFONAMIDE",DB07270
3.1.3.11,P09467,"Fructose-1,6-bisphosphatase 1"
3.1.3.11,antagonist,unknown
3.1.3.11,"{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol",DB02848
3.1.3.3,,unknown
3.1.3.3,3-Phosphono-D-alanine,DB03292
3.1.3.3,P78330,Phosphoserine phosphatase
3.1.3.3,Pyridoxal phosphate,DB00114
3.1.3.3,Pyridoxine,DB00165
3.1.3.3,Q96GD0,Pyridoxal phosphate phosphatase
3.1.3.3,Zinc,DB01593
3.1.3.3,Zinc acetate,DB14487
3.1.3.3,Zinc chloride,DB14533
3.1.3.3,"Zinc sulfate, unspecified form",DB14548
3.1.3.3,binder,unknown
3.1.3.3,cofactor,unknown
3.1.3.3,substrate,unknown
3.3.1.1,,unknown
3.3.1.1,"(1'R,2'S)-9-(2-Hydroxy-3'-Keto-Cyclopenten-1-yl)Adenine",DB03216
3.3.1.1,3'-Oxo-Adenosine,DB03273
3.3.1.1,5'-S-ethyl-5'-thioadenosine,DB07052
3.3.1.1,Artenimol,DB11638
3.3.1.1,Copper,DB09130
3.3.1.1,D-Eritadenine,DB03769
3.3.1.1,P23526,Adenosylhomocysteinase
3.3.1.1,P50250,Adenosylhomocysteinase
3.3.1.1,P9WGV3,Adenosylhomocysteinase
3.3.1.1,allosteric modulator,unknown
3.3.1.1,ligand,unknown
3.5.2.3,,unknown
3.5.2.3,Dihydroorotic Acid,DB02129
3.5.2.3,Lysine Nz-Carboxylic Acid,DB03801
3.5.2.3,N-Carbamoylaspartic acid,DB04252
3.5.2.3,Orotic acid,DB02262
3.5.2.3,P05020,Dihydroorotase
3.5.2.3,inhibitor,unknown
3.5.4.1,,unknown
3.5.4.1,"(4S)-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone",DB03939
3.5.4.1,"(4S)-5-Fluoro-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone",DB04135
3.5.4.1,P25524,Cytosine deaminase
3.5.4.16,,unknown
3.5.4.16,Guanine,DB02377
3.5.4.16,Guanosine-5'-Triphosphate,DB04137
3.5.4.16,P0A6T8,GTP cyclohydrolase 1
3.5.4.16,P30793,GTP cyclohydrolase 1
3.5.4.16,inhibitor,unknown
3.6.1,,unknown
3.6.1,Adenosine-5-Diphosphoribose,DB02059
3.6.1,Guanosine-5'-Diphosphate,DB04315
3.6.1,P32056,GDP-mannose mannosyl hydrolase
3.6.1,P45799,ADP compounds hydrolase NudE
3.6.1,Q9X242,Putative ribosome biogenesis GTPase RsgA
3.6.1.-,,unknown
3.6.1.-,Adenosine-5-Diphosphoribose,DB02059
3.6.1.-,Guanosine-5'-Diphosphate,DB04315
3.6.1.-,P32056,GDP-mannose mannosyl hydrolase
3.6.1.-,P45799,ADP compounds hydrolase NudE
3.6.1.-,Q9X242,Putative ribosome biogenesis GTPase RsgA
3.6.1.1,,unknown
3.6.1.1,5-amino-1-(4-chlorophenyl)-1H-pyrazole-4-carbonitrile,DB07291
3.6.1.1,N-(pyridin-3-ylmethyl)aniline,DB06851
3.6.1.1,Q3JUV5,Inorganic pyrophosphatase
3.6.3.14,,unknown
3.6.3.14,1-ACETYL-2-CARBOXYPIPERIDINE,DB07384
3.6.3.14,AUROVERTIN B,DB07394
3.6.3.14,Alendronic acid,DB00630
3.6.3.14,Artenimol,DB11638
3.6.3.14,Bafilomycin A1,DB06733
3.6.3.14,Bafilomycin B1,DB06734
3.6.3.14,Diazoxide,DB01119
3.6.3.14,Etidronic acid,DB01077
3.6.3.14,Inositol nicotinate,DB08949
3.6.3.14,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",DB08629
3.6.3.14,O15342,V-type proton ATPase subunit e 1
3.6.3.14,O75348,V-type proton ATPase subunit G 1
3.6.3.14,O95670,V-type proton ATPase subunit G 2
3.6.3.14,P06576,"ATP synthase subunit beta, mitochondrial"
3.6.3.14,P15313,"V-type proton ATPase subunit B, kidney isoform"
3.6.3.14,P21281,"V-type proton ATPase subunit B, brain isoform"
3.6.3.14,P21283,V-type proton ATPase subunit C 1
3.6.3.14,P25705,"ATP synthase subunit alpha, mitochondrial"
3.6.3.14,P27449,V-type proton ATPase 16 kDa proteolipid subunit
3.6.3.14,P30049,"ATP synthase subunit delta, mitochondrial"
3.6.3.14,P36542,"ATP synthase subunit gamma, mitochondrial"
3.6.3.14,P36543,V-type proton ATPase subunit E 1
3.6.3.14,P38606,V-type proton ATPase catalytic subunit A
3.6.3.14,P48047,"ATP synthase subunit O, mitochondrial"
3.6.3.14,P56381,"ATP synthase subunit epsilon, mitochondrial"
3.6.3.14,P61421,V-type proton ATPase subunit d 1
3.6.3.14,Phenethyl Isothiocyanate,DB12695
3.6.3.14,Piceatannol,DB08399
3.6.3.14,Q13488,V-type proton ATPase 116 kDa subunit a isoform 3
3.6.3.14,Q15904,V-type proton ATPase subunit S1
3.6.3.14,Q16864,V-type proton ATPase subunit F
3.6.3.14,Q76NM6,V-type proton ATPase catalytic subunit A
3.6.3.14,Q8N8Y2,V-type proton ATPase subunit d 2
3.6.3.14,Q8NEY4,V-type proton ATPase subunit C 2
3.6.3.14,Q8NHE4,V-type proton ATPase subunit e 2
3.6.3.14,Q93050,V-type proton ATPase 116 kDa subunit a isoform 1
3.6.3.14,Q96A05,V-type proton ATPase subunit E 2
3.6.3.14,Q96LB4,V-type proton ATPase subunit G 3
3.6.3.14,Q99437,V-type proton ATPase 21 kDa proteolipid subunit
3.6.3.14,Q9HBG4,V-type proton ATPase 116 kDa subunit a isoform 4
3.6.3.14,Q9UI12,V-type proton ATPase subunit H
3.6.3.14,Q9Y487,V-type proton ATPase 116 kDa subunit a isoform 2
3.6.3.14,Q9Y5K8,V-type proton ATPase subunit D
3.6.3.14,Quercetin,DB04216
3.6.3.14,Tiludronic acid,DB01133
3.6.3.14,inhibitor,no
3.6.3.14,inhibitor,unknown
3.6.3.14,inhibitor,yes
3.6.3.14,ligand,unknown
4,,unknown
4,,yes
4,2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose,DB03751
4,3'-O-Acetylthymidine-5'-diphosphate,DB02549
4,4-hydroxybenzoic acid,DB04242
4,4-hydroxybenzoyl-CoA,DB01652
4,4-hydroxybenzyl coenzyme A,DB04067
4,4-hydroxyphenacyl coenzyme A,DB03613
4,Amifostine,DB01143
4,Ascorbic acid,DB00126
4,Calcium,DB01373
4,Carbocisteine,DB04339
4,Coenzyme A,DB01992
4,Cupric sulfate,DB06778
4,D-norleucine,DB04419
4,D-tartaric acid,DB01694
4,Daprodustat,DB11682
4,Dexfosfoserine,DB04522
4,Dihydromorphine,DB01565
4,Droxidopa,DB06262
4,Dupilumab,DB12159
4,Etorphine,DB01497
4,Galactose-uridine-5'-diphosphate,DB03501
4,Hydralazine,DB01275
4,Hydrogen peroxide,DB11091
4,"L-erythro-7,8-dihydrobiopterin",DB04400
4,Levamisole,DB00848
4,Loperamide,DB00836
4,METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,DB08413
4,Mercaptomethyl Phosphonate,DB03498
4,Mersalyl,DB09338
4,Norepinephrine,DB00368
4,Nz-(1-Carboxyethyl)-Lysine,DB02370
4,O15460,Prolyl 4-hydroxylase subunit alpha-2
4,O52806,PCZA361.16
4,O87696,Cobalt-precorrin-4 C(11)-methyltransferase
4,P00439,Phenylalanine-4-hydroxylase
4,P00634,Alkaline phosphatase
4,P01189,Pro-opiomelanocortin
4,P05112,Interleukin-4
4,P05186,"Alkaline phosphatase, tissue-nonspecific isozyme"
4,P05187,"Alkaline phosphatase, placental type"
4,P09147,UDP-glucose 4-epimerase
4,P09923,Intestinal-type alkaline phosphatase
4,P10696,"Alkaline phosphatase, placental-like"
4,P13674,Prolyl 4-hydroxylase subunit alpha-1
4,P26394,"dTDP-4-dehydrorhamnose 3,5-epimerase"
4,P56653,4-hydroxybenzoyl-CoA thioesterase
4,Pascolizumab,DB06560
4,Phenyl-uridine-5'-diphosphate,DB02790
4,Phenylalanine,DB00120
4,Phosphonoacetic Acid,DB02823
4,Proline,DB00172
4,Pyridoxine,DB00165
4,Q04416,4-hydroxybenzoyl-CoA thioesterase
4,Q14376,UDP-glucose 4-epimerase
4,Q7Z5B4,Protein RIC-3
4,Q8GIQ0,"dTDP-4-dehydrorhamnose 3,5-epimerase"
4,Q8T8E9,UDP-galactose 4-epimerase
4,Q96KS0,Egl nine homolog 2
4,Q9H6Z9,Egl nine homolog 3
4,Q9HU21,"dTDP-4-dehydrorhamnose 3,5-epimerase"
4,Q9X1K9,4-hydroxy-tetrahydrodipicolinate synthase
4,"Quinonoid 7,8-Tetrahydrobiopterin",DB02562
4,Romilkimab,DB16318
4,Roxadustat,DB04847
4,S-adenosyl-L-homocysteine,DB01752
4,Sapropterin,DB00360
4,Serine vanadate,DB04031
4,Strontium chloride Sr-89,DB09498
4,Succinic acid,DB00139
4,Terpinen-4-ol,DB12816
4,Tetramethylammonium,DB03095
4,Theophylline,DB00277
4,Thymidine monophosphate,DB01643
4,Thymidine-5'-diphospho-beta-D-xylose,DB03161
4,UDP-alpha-D-glucuronic acid,DB03041
4,Uridine diphosphate glucose,DB01861
4,Uridine-5'-Diphosphate,DB03435
4,Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose,DB04097
4,Uridine-5'-diphosphate-mannose,DB02421
4,Uridine-Diphosphate-N-Acetylgalactosamine,DB02196
4,Uridine-Diphosphate-N-Acetylglucosamine,DB03397
4,Vadadustat,DB12255
4,Vicagrel,DB16349
4,agonist,unknown
4,antagonist,unknown
4,beta-2-Thienyl-L-alanine,DB03673
4,cofactor,no
4,cofactor,unknown
4,cofactor,yes
4,downregulator,unknown
4,inducer,unknown
4,inducer,yes
4,inhibitor,no
4,inhibitor,unknown
4,inhibitor,yes
4,modulator,unknown
4,product of,unknown
4,substrate,unknown
4.1.1.11,,unknown
4.1.1.11,Glutamic acid,DB00142
4.1.1.11,Glutaric Acid,DB03553
4.1.1.11,Malonic acid,DB02175
4.1.1.11,P0A793,Aspartate 1-decarboxylase
4.1.1.11,P69908,Glutamate decarboxylase alpha
4.1.1.11,Phenelzine,DB00780
4.1.1.11,Pyridoxal phosphate,DB00114
4.1.1.11,Q05329,Glutamate decarboxylase 2
4.1.1.11,Q99259,Glutamate decarboxylase 1
4.1.1.11,Q9UGI5,Glutamic acid decarboxylase
4.1.1.11,S-oxy-L-cysteine,DB03382
4.1.1.11,cofactor,unknown
4.1.1.11,inhibitor,unknown
4.1.1.15,,unknown
4.1.1.15,Glutamic acid,DB00142
4.1.1.15,Glutaric Acid,DB03553
4.1.1.15,Malonic acid,DB02175
4.1.1.15,P0A793,Aspartate 1-decarboxylase
4.1.1.15,P69908,Glutamate decarboxylase alpha
4.1.1.15,Phenelzine,DB00780
4.1.1.15,Pyridoxal phosphate,DB00114
4.1.1.15,Q05329,Glutamate decarboxylase 2
4.1.1.15,Q99259,Glutamate decarboxylase 1
4.1.1.15,Q9UGI5,Glutamic acid decarboxylase
4.1.1.15,S-oxy-L-cysteine,DB03382
4.1.1.15,cofactor,unknown
4.1.1.15,inhibitor,unknown
4.1.1.20,,unknown
4.1.1.20,2-(N-morpholino)ethanesulfonic acid,DB03814
4.1.1.20,D-Lysine,DB03252
4.1.1.20,P00861,Diaminopimelate decarboxylase
4.1.1.23,,unknown
4.1.1.23,6-hydroxyuridine-5'-phosphate,DB02890
4.1.1.23,6-oxouridine 5'-phosphate,DB03668
4.1.1.23,P08244,Orotidine 5-phosphate decarboxylase
4.1.1.23,P25971,Orotidine 5-phosphate decarboxylase
4.1.1.23,Uridine monophosphate,DB03685
4.1.1.36,,unknown
4.1.1.36,Flavin mononucleotide,DB03247
4.1.1.36,Pantothenoylaminoethenethiol,DB03738
4.1.1.36,Q96CD2,Phosphopantothenoylcysteine decarboxylase
4.1.1.37,,unknown
4.1.1.37,Coproporphyrin I,DB03727
4.1.1.37,Coproporphyrinogen III,DB04461
4.1.1.37,P06132,Uroporphyrinogen decarboxylase
4.1.1.65,,unknown
4.1.1.65,Phosphatidyl serine,DB00144
4.1.1.65,Q9UG56,Phosphatidylserine decarboxylase proenzyme
4.1.2.13,,unknown
4.1.2.13,"1,6-DI-O-PHOSPHONO-D-MANNITOL",DB04733
4.1.2.13,"1,6-Fructose Diphosphate (Linear Form)",DB02512
4.1.2.13,Artenimol,DB11638
4.1.2.13,Dihydroxyacetone phosphate,DB04326
4.1.2.13,N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE,DB08240
4.1.2.13,P04075,Fructose-bisphosphate aldolase A
4.1.2.13,P05062,Fructose-bisphosphate aldolase B
4.1.2.13,P0AB71,Fructose-bisphosphate aldolase class 2
4.1.2.13,P14223,Fructose-bisphosphate aldolase
4.1.2.13,Phosphoglycolohydroxamic Acid,DB03026
4.1.2.13,Zinc,DB01593
4.1.2.13,Zinc acetate,DB14487
4.1.2.13,Zinc chloride,DB14533
4.1.2.13,"Zinc sulfate, unspecified form",DB14548
4.1.2.13,ligand,unknown
4.1.2.13,sn-glycerol 3-phosphate,DB02515
4.1.3.-,,no
4.1.3.-,,unknown
4.1.3.-,,yes
4.1.3.-,"(2,6-Dimethylphenoxy)acetic acid",DB07634
4.1.3.-,(R)-warfarin,DB08496
4.1.3.-,(S)-Warfarin,DB14055
4.1.3.-,({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester,DB08664
4.1.3.-,"1,2-Benzodiazepine",DB12537
4.1.3.-,1-Naphthoxyacetic acid,DB08286
4.1.3.-,"3,5-diiodothyropropionic acid",DB12629
4.1.3.-,3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN,DB08474
4.1.3.-,3-(Mercaptomethylene)Pyridine,DB04490
4.1.3.-,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,DB08663
4.1.3.-,"4-acetamido-2,4-didexoy-D-glycero-beta-D-galacto-octopyranosylphosphonic acid",DB04561
4.1.3.-,"5,6,7,8,9,10-HEXAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOOCTA[B]PYRAN-2-ONE",DB08686
4.1.3.-,5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOPROPYL-HEXANOIC ACID,DB07581
4.1.3.-,5-androstenedione,DB01456
4.1.3.-,"6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE",DB08274
4.1.3.-,6-Deoxyerythronolide B,DB04070
4.1.3.-,6-O-benzylguanine,DB11919
4.1.3.-,7-ethyl-10-hydroxycamptothecin,DB05482
4.1.3.-,9-aminocamptothecin,DB12515
4.1.3.-,AVE9633,DB06318
4.1.3.-,Abametapir,DB11932
4.1.3.-,Abemaciclib,DB12001
4.1.3.-,Abiraterone,DB05812
4.1.3.-,Abrocitinib,DB14973
4.1.3.-,Acalabrutinib,DB11703
4.1.3.-,Acenocoumarol,DB01418
4.1.3.-,Acetaminophen,DB00316
4.1.3.-,Acetazolamide,DB00819
4.1.3.-,Adagrasib,DB15568
4.1.3.-,Adinazolam,DB00546
4.1.3.-,Agmatine,DB08838
4.1.3.-,Albendazole,DB00518
4.1.3.-,Alclometasone,DB00240
4.1.3.-,Aldesleukin,DB00041
4.1.3.-,Aldosterone,DB04630
4.1.3.-,Alfentanil,DB00802
4.1.3.-,Alfuzosin,DB00346
4.1.3.-,Aliskiren,DB09026
4.1.3.-,Almotriptan,DB00918
4.1.3.-,Alogliptin,DB06203
4.1.3.-,Alosetron,DB00969
4.1.3.-,Alpelisib,DB12015
4.1.3.-,Alprazolam,DB00404
4.1.3.-,Ambrisentan,DB06403
4.1.3.-,Ambroxol,DB06742
4.1.3.-,Ambroxol acefyllinate,DB13141
4.1.3.-,Amcinonide,DB00288
4.1.3.-,Aminoglutethimide,DB00357
4.1.3.-,Aminophenazone,DB01424
4.1.3.-,Aminophylline,DB01223
4.1.3.-,Amiodarone,DB01118
4.1.3.-,Amitriptyline,DB00321
4.1.3.-,Amlodipine,DB00381
4.1.3.-,Amprenavir,DB00701
4.1.3.-,Anastrozole,DB01217
4.1.3.-,Androstenedione,DB01536
4.1.3.-,Antipyrine,DB01435
4.1.3.-,Apalutamide,DB11901
4.1.3.-,Apixaban,DB06605
4.1.3.-,Apomorphine,DB00714
4.1.3.-,Apremilast,DB05676
4.1.3.-,Aprepitant,DB00673
4.1.3.-,Aprobarbital,DB01352
4.1.3.-,Aranidipine,DB09229
4.1.3.-,Argatroban,DB00278
4.1.3.-,Aripiprazole,DB01238
4.1.3.-,Aripiprazole lauroxil,DB14185
4.1.3.-,Armodafinil,DB06413
4.1.3.-,Arsenic trioxide,DB01169
4.1.3.-,Artemether,DB06697
4.1.3.-,Asciminib,DB12597
4.1.3.-,Asenapine,DB06216
4.1.3.-,Aspartic Acid-4-Carboxymethyl Ester,DB03522
4.1.3.-,Astemizole,DB00637
4.1.3.-,Asunaprevir,DB11586
4.1.3.-,Atazanavir,DB01072
4.1.3.-,Atogepant,DB16098
4.1.3.-,Atorvastatin,DB01076
4.1.3.-,Atovaquone,DB01117
4.1.3.-,Avacopan,DB15011
4.1.3.-,Avanafil,DB06237
4.1.3.-,Avapritinib,DB15233
4.1.3.-,Avasimibe,DB06442
4.1.3.-,Axitinib,DB06626
4.1.3.-,Azatadine,DB00719
4.1.3.-,Azelastine,DB00972
4.1.3.-,Azelnidipine,DB09230
4.1.3.-,Azimilide,DB04957
4.1.3.-,Azithromycin,DB00207
4.1.3.-,Balaglitazone,DB12781
4.1.3.-,Baloxavir marboxil,DB13997
4.1.3.-,Banoxantrone,DB04975
4.1.3.-,Barbital,DB01483
4.1.3.-,Baricitinib,DB11817
4.1.3.-,Barnidipine,DB09227
4.1.3.-,Basiliximab,DB00074
4.1.3.-,Beclomethasone dipropionate,DB00394
4.1.3.-,Bedaquiline,DB08903
4.1.3.-,Belinostat,DB05015
4.1.3.-,Belumosudil,DB16703
4.1.3.-,Belzutifan,DB15463
4.1.3.-,Bencyclane,DB13488
4.1.3.-,Benidipine,DB09231
4.1.3.-,Benzphetamine,DB00865
4.1.3.-,Bepridil,DB01244
4.1.3.-,Berotralstat,DB15982
4.1.3.-,Betamethasone,DB00443
4.1.3.-,Betamethasone phosphate,DB14669
4.1.3.-,Bexagliflozin,DB12236
4.1.3.-,Bexarotene,DB00307
4.1.3.-,Bezafibrate,DB01393
4.1.3.-,Bicalutamide,DB01128
4.1.3.-,Bictegravir,DB11799
4.1.3.-,Bifonazole,DB04794
4.1.3.-,Bimatoprost,DB00905
4.1.3.-,Bioallethrin,DB13746
4.1.3.-,Birch bark extract,DB16536
4.1.3.-,Bisoprolol,DB00612
4.1.3.-,Black cohosh,DB13975
4.1.3.-,Blonanserin,DB09223
4.1.3.-,Boceprevir,DB08873
4.1.3.-,Bortezomib,DB00188
4.1.3.-,Bosentan,DB00559
4.1.3.-,Bosutinib,DB06616
4.1.3.-,Brefeldin A,DB07348
4.1.3.-,Brentuximab vedotin,DB08870
4.1.3.-,Brexpiprazole,DB09128
4.1.3.-,Brigatinib,DB12267
4.1.3.-,Brinzolamide,DB01194
4.1.3.-,Brivaracetam,DB05541
4.1.3.-,Bromocriptine,DB01200
4.1.3.-,Brotizolam,DB09017
4.1.3.-,Bryostatin 1,DB11752
4.1.3.-,Budesonide,DB01222
4.1.3.-,Bupivacaine,DB00297
4.1.3.-,Buprenorphine,DB00921
4.1.3.-,Buspirone,DB00490
4.1.3.-,Busulfan,DB01008
4.1.3.-,Butyrfentanyl,DB09173
4.1.3.-,Butyric Acid,DB03568
4.1.3.-,Cabazitaxel,DB06772
4.1.3.-,Cabergoline,DB00248
4.1.3.-,Cabozantinib,DB08875
4.1.3.-,Caffeine,DB00201
4.1.3.-,Calanolide A,DB04886
4.1.3.-,Calcitriol,DB00136
4.1.3.-,Camidanlumab tesirine,DB16411
4.1.3.-,Canagliflozin,DB08907
4.1.3.-,Candicidin,DB01152
4.1.3.-,Cannabidiol,DB09061
4.1.3.-,Cannabinol,DB14737
4.1.3.-,Capmatinib,DB11791
4.1.3.-,Capravirine,DB08502
4.1.3.-,Capsaicin,DB06774
4.1.3.-,Carbamazepine,DB00564
4.1.3.-,Carbomycin,DB11383
4.1.3.-,Carboxyamidotriazole,DB11960
4.1.3.-,Cariprazine,DB06016
4.1.3.-,Caroverine,DB13835
4.1.3.-,Carvedilol,DB01136
4.1.3.-,Casimersen,DB14984
4.1.3.-,Casopitant,DB06634
4.1.3.-,Caspofungin,DB00520
4.1.3.-,Cefradine,DB01333
4.1.3.-,Celecoxib,DB00482
4.1.3.-,Cenobamate,DB06119
4.1.3.-,Ceritinib,DB09063
4.1.3.-,Cerivastatin,DB00439
4.1.3.-,Cethromycin,DB06419
4.1.3.-,Cevimeline,DB00185
4.1.3.-,Chenodeoxycholic acid,DB06777
4.1.3.-,Chloramphenicol,DB00446
4.1.3.-,Chlordiazepoxide,DB00475
4.1.3.-,Chlormadinone,DB13528
4.1.3.-,Chloroquine,DB00608
4.1.3.-,Chlorphenesin,DB00856
4.1.3.-,Chlorpheniramine,DB01114
4.1.3.-,Chlorpromazine,DB00477
4.1.3.-,Chlorzoxazone,DB00356
4.1.3.-,Cholecalciferol,DB00169
4.1.3.-,Ciclesonide,DB01410
4.1.3.-,Ciglitazone,DB09201
4.1.3.-,Cilnidipine,DB09232
4.1.3.-,Cilostazol,DB01166
4.1.3.-,Cimetidine,DB00501
4.1.3.-,Cinacalcet,DB01012
4.1.3.-,Cinnarizine,DB00568
4.1.3.-,Ciprofloxacin,DB00537
4.1.3.-,Cisapride,DB00604
4.1.3.-,Citalopram,DB00215
4.1.3.-,Clarithromycin,DB01211
4.1.3.-,Clascoterone,DB12499
4.1.3.-,Clevidipine,DB04920
4.1.3.-,Clindamycin,DB01190
4.1.3.-,Clobazam,DB00349
4.1.3.-,Clobetasol,DB11750
4.1.3.-,Clobetasol propionate,DB01013
4.1.3.-,Clobetasone,DB13158
4.1.3.-,Clocortolone acetate,DB14652
4.1.3.-,Clofazimine,DB00845
4.1.3.-,Clofibrate,DB00636
4.1.3.-,Clomethiazole,DB06470
4.1.3.-,Clomipramine,DB01242
4.1.3.-,Clonazepam,DB01068
4.1.3.-,Clonidine,DB00575
4.1.3.-,Clopidogrel,DB00758
4.1.3.-,Cloprednol,DB13843
4.1.3.-,Clorazepic acid,DB00628
4.1.3.-,Clotiazepam,DB01559
4.1.3.-,Clotrimazole,DB00257
4.1.3.-,Clozapine,DB00363
4.1.3.-,Cobicistat,DB09065
4.1.3.-,Cobimetinib,DB05239
4.1.3.-,Cocaine,DB00907
4.1.3.-,Codeine,DB00318
4.1.3.-,Colchicine,DB01394
4.1.3.-,Coltuximab ravtansine,DB06342
4.1.3.-,Conivaptan,DB00872
4.1.3.-,Conjugated estrogens,DB00286
4.1.3.-,Copanlisib,DB12483
